fold,image_a,image_b,label,similarity
6,data\calibration\lfw\lfw\Martha_Smith\Martha_Smith_0001.jpg,data\calibration\lfw\lfw\Ray_Sherman\Ray_Sherman_0001.jpg,0,-0.02603506
6,data\calibration\lfw\lfw\Martin_ONeill\Martin_ONeill_0001.jpg,data\calibration\lfw\lfw\Mike_Weir\Mike_Weir_0011.jpg,0,0.00211487
6,data\calibration\lfw\lfw\Mary-Kate_Olsen\Mary-Kate_Olsen_0001.jpg,data\calibration\lfw\lfw\Sim_Yong\Sim_Yong_0001.jpg,0,0.07889044
6,data\calibration\lfw\lfw\Matt_Siebrandt\Matt_Siebrandt_0001.jpg,data\calibration\lfw\lfw\Rodney_Dangerfield\Rodney_Dangerfield_0001.jpg,0,-0.06477195
6,data\calibration\lfw\lfw\Maurice_Cheeks\Maurice_Cheeks_0001.jpg,data\calibration\lfw\lfw\Steve_Austin\Steve_Austin_0001.jpg,0,-0.02179755
6,data\calibration\lfw\lfw\Mehmet_Okur\Mehmet_Okur_0001.jpg,data\calibration\lfw\lfw\Randy_Travis\Randy_Travis_0001.jpg,0,0.05395439
6,data\calibration\lfw\lfw\Michael_McNeely\Michael_McNeely_0001.jpg,data\calibration\lfw\lfw\Sean_Combs\Sean_Combs_0001.jpg,0,0.02314025
6,data\calibration\lfw\lfw\Michael_Milton\Michael_Milton_0001.jpg,data\calibration\lfw\lfw\Wilfredo_Moreno\Wilfredo_Moreno_0001.jpg,0,-0.05320814
6,data\calibration\lfw\lfw\Michael_Powell\Michael_Powell_0001.jpg,data\calibration\lfw\lfw\Scott_Weiland\Scott_Weiland_0001.jpg,0,-0.04451007
6,data\calibration\lfw\lfw\Miguel_Rosseto\Miguel_Rosseto_0001.jpg,data\calibration\lfw\lfw\Pascal_Rheaume\Pascal_Rheaume_0001.jpg,0,0.05733506
6,data\calibration\lfw\lfw\Miguel_Rosseto\Miguel_Rosseto_0001.jpg,data\calibration\lfw\lfw\Ricky_Ponting\Ricky_Ponting_0002.jpg,0,0.02143053
6,data\calibration\lfw\lfw\Mike_Flanagan\Mike_Flanagan_0001.jpg,data\calibration\lfw\lfw\Mohammed_Baqir_al-Hakim\Mohammed_Baqir_al-Hakim_0002.jpg,0,0.03085225
6,data\calibration\lfw\lfw\Mike_Tice\Mike_Tice_0001.jpg,data\calibration\lfw\lfw\Patti_Smith\Patti_Smith_0001.jpg,0,0.01670640
6,data\calibration\lfw\lfw\Mohammed_Baqir_al-Hakim\Mohammed_Baqir_al-Hakim_0002.jpg,data\calibration\lfw\lfw\Tatyana_Tomashova\Tatyana_Tomashova_0001.jpg,0,-0.02468209
6,data\calibration\lfw\lfw\Mufti_Mohammad_Syed\Mufti_Mohammad_Syed_0001.jpg,data\calibration\lfw\lfw\Raoul_Ruiz\Raoul_Ruiz_0004.jpg,0,-0.09736156
6,data\calibration\lfw\lfw\Nancy_Demme\Nancy_Demme_0001.jpg,data\calibration\lfw\lfw\Roger_Mahony\Roger_Mahony_0001.jpg,0,0.03927153
6,data\calibration\lfw\lfw\Nancy_Reagan\Nancy_Reagan_0001.jpg,data\calibration\lfw\lfw\Rafael_Bielsa\Rafael_Bielsa_0001.jpg,0,-0.04954392
6,data\calibration\lfw\lfw\Natasha_McElhone\Natasha_McElhone_0002.jpg,data\calibration\lfw\lfw\Robert_Nardelli\Robert_Nardelli_0001.jpg,0,-0.00346991
6,data\calibration\lfw\lfw\Nathirah_Hussein\Nathirah_Hussein_0001.jpg,data\calibration\lfw\lfw\Susan_Whelan\Susan_Whelan_0001.jpg,0,0.01165999
6,data\calibration\lfw\lfw\Neil_Moritz\Neil_Moritz_0001.jpg,data\calibration\lfw\lfw\Roy_Williams\Roy_Williams_0002.jpg,0,0.03121574
6,data\calibration\lfw\lfw\Neil_Moritz\Neil_Moritz_0001.jpg,data\calibration\lfw\lfw\Xanana_Gusmao\Xanana_Gusmao_0005.jpg,0,-0.12525269
6,data\calibration\lfw\lfw\Nelson_Shanks\Nelson_Shanks_0001.jpg,data\calibration\lfw\lfw\Pedro_Martinez\Pedro_Martinez_0001.jpg,0,0.08787482
6,data\calibration\lfw\lfw\Nelson_Shanks\Nelson_Shanks_0001.jpg,data\calibration\lfw\lfw\Ren_Qingjin\Ren_Qingjin_0001.jpg,0,0.02344680
6,data\calibration\lfw\lfw\Noor_Mohammed\Noor_Mohammed_0001.jpg,data\calibration\lfw\lfw\Scott_Weiland\Scott_Weiland_0001.jpg,0,0.01037355
6,data\calibration\lfw\lfw\Oswald_Gruebel\Oswald_Gruebel_0001.jpg,data\calibration\lfw\lfw\Richard_Penniman\Richard_Penniman_0001.jpg,0,-0.05086033
6,data\calibration\lfw\lfw\Parthiv_Patel\Parthiv_Patel_0001.jpg,data\calibration\lfw\lfw\Tonya_Payne\Tonya_Payne_0001.jpg,0,-0.02872401
6,data\calibration\lfw\lfw\Pauley_Perrette\Pauley_Perrette_0001.jpg,data\calibration\lfw\lfw\Roy_Williams\Roy_Williams_0004.jpg,0,0.01631210
6,data\calibration\lfw\lfw\Peter_Arnett\Peter_Arnett_0002.jpg,data\calibration\lfw\lfw\Rodney_Dangerfield\Rodney_Dangerfield_0001.jpg,0,0.13860339
6,data\calibration\lfw\lfw\Peter_Greenspun\Peter_Greenspun_0001.jpg,data\calibration\lfw\lfw\Rod_Thorn\Rod_Thorn_0001.jpg,0,0.01575065
6,data\calibration\lfw\lfw\Peter_Harvey\Peter_Harvey_0001.jpg,data\calibration\lfw\lfw\Warren_Truss\Warren_Truss_0001.jpg,0,0.03111157
6,data\calibration\lfw\lfw\Raja_Ramani\Raja_Ramani_0001.jpg,data\calibration\lfw\lfw\Richard_Greenberg\Richard_Greenberg_0001.jpg,0,-0.07451838
6,data\calibration\lfw\lfw\Raja_Ramani\Raja_Ramani_0001.jpg,data\calibration\lfw\lfw\Will_Young\Will_Young_0001.jpg,0,0.01647906
6,data\calibration\lfw\lfw\Ralph_Sampson\Ralph_Sampson_0001.jpg,data\calibration\lfw\lfw\Samantha_Daniels\Samantha_Daniels_0001.jpg,0,-0.01555324
6,data\calibration\lfw\lfw\Raoul_Ruiz\Raoul_Ruiz_0003.jpg,data\calibration\lfw\lfw\Tirunesh_Dibaba\Tirunesh_Dibaba_0001.jpg,0,0.02612530
6,data\calibration\lfw\lfw\Ren_Qingjin\Ren_Qingjin_0001.jpg,data\calibration\lfw\lfw\Wilton_Gregory\Wilton_Gregory_0001.jpg,0,-0.04486991
6,data\calibration\lfw\lfw\Ricardo_Lopez_Murphy\Ricardo_Lopez_Murphy_0002.jpg,data\calibration\lfw\lfw\Roberto_Robaina\Roberto_Robaina_0001.jpg,0,0.07791211
6,data\calibration\lfw\lfw\Ricky_Ponting\Ricky_Ponting_0001.jpg,data\calibration\lfw\lfw\Ronaldo_Luis_Nazario_de_Lima\Ronaldo_Luis_Nazario_de_Lima_0004.jpg,0,-0.02276913
6,data\calibration\lfw\lfw\Robin_Cook\Robin_Cook_0001.jpg,data\calibration\lfw\lfw\Wilton_Gregory\Wilton_Gregory_0001.jpg,0,0.06472220
6,data\calibration\lfw\lfw\Roger_Federer\Roger_Federer_0004.jpg,data\calibration\lfw\lfw\Steve_Backley\Steve_Backley_0002.jpg,0,0.03249042
6,data\calibration\lfw\lfw\Ronald_Post\Ronald_Post_0001.jpg,data\calibration\lfw\lfw\Steve_Karsay\Steve_Karsay_0001.jpg,0,0.02598373
6,data\calibration\lfw\lfw\Ryan_Nyquist\Ryan_Nyquist_0001.jpg,data\calibration\lfw\lfw\Winona_Ryder\Winona_Ryder_0022.jpg,0,0.04288322
6,data\calibration\lfw\lfw\Sally_Clark\Sally_Clark_0001.jpg,data\calibration\lfw\lfw\Scott_Ritter\Scott_Ritter_0002.jpg,0,-0.02275513
6,data\calibration\lfw\lfw\Samantha_Daniels\Samantha_Daniels_0001.jpg,data\calibration\lfw\lfw\Taufik_Hidayat\Taufik_Hidayat_0003.jpg,0,0.01177709
6,data\calibration\lfw\lfw\Sherri_Coale\Sherri_Coale_0001.jpg,data\calibration\lfw\lfw\Troy_Garity\Troy_Garity_0001.jpg,0,0.01576935
6,data\calibration\lfw\lfw\Steve_Valentine\Steve_Valentine_0001.jpg,data\calibration\lfw\lfw\Toni_Braxton\Toni_Braxton_0002.jpg,0,0.06811544
6,data\calibration\lfw\lfw\Tammy_Helm\Tammy_Helm_0001.jpg,data\calibration\lfw\lfw\Tom_Smothers\Tom_Smothers_0001.jpg,0,-0.07484139
6,data\calibration\lfw\lfw\Tanya_Lindenmuth\Tanya_Lindenmuth_0001.jpg,data\calibration\lfw\lfw\Tora_Takagi\Tora_Takagi_0001.jpg,0,0.08054278
6,data\calibration\lfw\lfw\Toni_Braxton\Toni_Braxton_0003.jpg,data\calibration\lfw\lfw\Yann_Martel\Yann_Martel_0002.jpg,0,-0.08324407
7,data\calibration\lfw\lfw\Adam_Scott\Adam_Scott_0001.jpg,data\calibration\lfw\lfw\Adam_Scott\Adam_Scott_0002.jpg,1,0.41512239
7,data\calibration\lfw\lfw\Ahmad_Masood\Ahmad_Masood_0001.jpg,data\calibration\lfw\lfw\Ahmad_Masood\Ahmad_Masood_0002.jpg,1,0.54682392
7,data\calibration\lfw\lfw\Alan_Mulally\Alan_Mulally_0001.jpg,data\calibration\lfw\lfw\Alan_Mulally\Alan_Mulally_0002.jpg,1,0.65185267
7,data\calibration\lfw\lfw\Alexander_Rumyantsev\Alexander_Rumyantsev_0001.jpg,data\calibration\lfw\lfw\Alexander_Rumyantsev\Alexander_Rumyantsev_0002.jpg,1,0.70056444
7,data\calibration\lfw\lfw\Ali_Abbas\Ali_Abbas_0001.jpg,data\calibration\lfw\lfw\Ali_Abbas\Ali_Abbas_0002.jpg,1,0.65891570
7,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0001.jpg,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0002.jpg,1,0.63613653
7,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0001.jpg,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0003.jpg,1,0.60592186
7,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0001.jpg,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0004.jpg,1,0.56104356
7,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0002.jpg,data\calibration\lfw\lfw\Amanda_Bynes\Amanda_Bynes_0003.jpg,1,0.62511939
7,data\calibration\lfw\lfw\Andrei_Mikhnevich\Andrei_Mikhnevich_0001.jpg,data\calibration\lfw\lfw\Andrei_Mikhnevich\Andrei_Mikhnevich_0002.jpg,1,0.81107301
7,data\calibration\lfw\lfw\Angela_Merkel\Angela_Merkel_0001.jpg,data\calibration\lfw\lfw\Angela_Merkel\Angela_Merkel_0002.jpg,1,0.57137114
7,data\calibration\lfw\lfw\Angela_Merkel\Angela_Merkel_0004.jpg,data\calibration\lfw\lfw\Angela_Merkel\Angela_Merkel_0005.jpg,1,0.72386825
7,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0001.jpg,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0015.jpg,1,0.61643648
7,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0002.jpg,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0011.jpg,1,0.56781524
7,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0008.jpg,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0015.jpg,1,0.64751220
7,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0009.jpg,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0015.jpg,1,0.74128067
7,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0011.jpg,data\calibration\lfw\lfw\Angelina_Jolie\Angelina_Jolie_0020.jpg,1,0.52580434
7,data\calibration\lfw\lfw\Anthony_LaPaglia\Anthony_LaPaglia_0001.jpg,data\calibration\lfw\lfw\Anthony_LaPaglia\Anthony_LaPaglia_0002.jpg,1,0.78315490
7,data\calibration\lfw\lfw\Arlen_Specter\Arlen_Specter_0001.jpg,data\calibration\lfw\lfw\Arlen_Specter\Arlen_Specter_0002.jpg,1,-0.02526604
7,data\calibration\lfw\lfw\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0004.jpg,data\calibration\lfw\lfw\Atal_Bihari_Vajpayee\Atal_Bihari_Vajpayee_0006.jpg,1,0.70777583
7,data\calibration\lfw\lfw\Barry_Alvarez\Barry_Alvarez_0001.jpg,data\calibration\lfw\lfw\Barry_Alvarez\Barry_Alvarez_0002.jpg,1,0.78045112
7,data\calibration\lfw\lfw\Bill_Belichick\Bill_Belichick_0001.jpg,data\calibration\lfw\lfw\Bill_Belichick\Bill_Belichick_0002.jpg,1,0.76136380
7,data\calibration\lfw\lfw\Bill_Sizemore\Bill_Sizemore_0001.jpg,data\calibration\lfw\lfw\Bill_Sizemore\Bill_Sizemore_0002.jpg,1,0.73440981
7,data\calibration\lfw\lfw\Boris_Yeltsin\Boris_Yeltsin_0001.jpg,data\calibration\lfw\lfw\Boris_Yeltsin\Boris_Yeltsin_0002.jpg,1,0.67434788
7,data\calibration\lfw\lfw\Britney_Spears\Britney_Spears_0004.jpg,data\calibration\lfw\lfw\Britney_Spears\Britney_Spears_0011.jpg,1,0.51054054
7,data\calibration\lfw\lfw\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0001.jpg,data\calibration\lfw\lfw\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0002.jpg,1,0.74946302
7,data\calibration\lfw\lfw\Camilla_Parker_Bowles\Camilla_Parker_Bowles_0001.jpg,data\calibration\lfw\lfw\Camilla_Parker_Bowles\Camilla_Parker_Bowles_0002.jpg,1,-0.02056366
7,data\calibration\lfw\lfw\Carolina_Kluft\Carolina_Kluft_0001.jpg,data\calibration\lfw\lfw\Carolina_Kluft\Carolina_Kluft_0002.jpg,1,0.59568840
7,data\calibration\lfw\lfw\Carson_Palmer\Carson_Palmer_0001.jpg,data\calibration\lfw\lfw\Carson_Palmer\Carson_Palmer_0003.jpg,1,0.61936897
7,data\calibration\lfw\lfw\Carson_Palmer\Carson_Palmer_0002.jpg,data\calibration\lfw\lfw\Carson_Palmer\Carson_Palmer_0003.jpg,1,0.58915097
7,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0001.jpg,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0004.jpg,1,0.70225513
7,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0002.jpg,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0005.jpg,1,0.66867745
7,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0003.jpg,data\calibration\lfw\lfw\Catherine_Deneuve\Catherine_Deneuve_0005.jpg,1,0.74365819
7,data\calibration\lfw\lfw\Cesar_Maia\Cesar_Maia_0001.jpg,data\calibration\lfw\lfw\Cesar_Maia\Cesar_Maia_0002.jpg,1,0.49754590
7,data\calibration\lfw\lfw\Charles_Moose\Charles_Moose_0010.jpg,data\calibration\lfw\lfw\Charles_Moose\Charles_Moose_0012.jpg,1,0.70322347
7,data\calibration\lfw\lfw\Chen_Liang_Yu\Chen_Liang_Yu_0001.jpg,data\calibration\lfw\lfw\Chen_Liang_Yu\Chen_Liang_Yu_0002.jpg,1,0.67241240
7,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0001.jpg,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0005.jpg,1,0.07519910
7,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0002.jpg,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0004.jpg,1,0.63451314
7,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0003.jpg,data\calibration\lfw\lfw\Choi_Sung-hong\Choi_Sung-hong_0004.jpg,1,0.70351356
7,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0001.jpg,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0002.jpg,1,0.32373172
7,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0001.jpg,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0004.jpg,1,0.37792787
7,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0002.jpg,data\calibration\lfw\lfw\Christina_Aguilera\Christina_Aguilera_0004.jpg,1,0.38791135
7,data\calibration\lfw\lfw\Clara_Harris\Clara_Harris_0001.jpg,data\calibration\lfw\lfw\Clara_Harris\Clara_Harris_0005.jpg,1,0.70263940
7,data\calibration\lfw\lfw\Clara_Harris\Clara_Harris_0002.jpg,data\calibration\lfw\lfw\Clara_Harris\Clara_Harris_0004.jpg,1,0.71679223
7,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0001.jpg,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0002.jpg,1,0.75468218
7,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0001.jpg,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0003.jpg,1,0.71371144
7,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0002.jpg,data\calibration\lfw\lfw\Coretta_Scott_King\Coretta_Scott_King_0003.jpg,1,0.83201450
7,data\calibration\lfw\lfw\Courtney_Love\Courtney_Love_0001.jpg,data\calibration\lfw\lfw\Courtney_Love\Courtney_Love_0002.jpg,1,0.28725049
7,data\calibration\lfw\lfw\Daniel_Day-Lewis\Daniel_Day-Lewis_0001.jpg,data\calibration\lfw\lfw\Daniel_Day-Lewis\Daniel_Day-Lewis_0003.jpg,1,0.60582614
7,data\calibration\lfw\lfw\Daniel_Day-Lewis\Daniel_Day-Lewis_0002.jpg,data\calibration\lfw\lfw\Daniel_Day-Lewis\Daniel_Day-Lewis_0003.jpg,1,0.71414095
7,data\calibration\lfw\lfw\Daniela_Hantuchova\Daniela_Hantuchova_0001.jpg,data\calibration\lfw\lfw\Daniela_Hantuchova\Daniela_Hantuchova_0002.jpg,1,0.70881432
7,data\calibration\lfw\lfw\Debra_Messing\Debra_Messing_0001.jpg,data\calibration\lfw\lfw\Debra_Messing\Debra_Messing_0002.jpg,1,-0.01419896
7,data\calibration\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0002.jpg,data\calibration\lfw\lfw\Dennis_Kucinich\Dennis_Kucinich_0007.jpg,1,0.70961064
7,data\calibration\lfw\lfw\Dick_Latessa\Dick_Latessa_0001.jpg,data\calibration\lfw\lfw\Dick_Latessa\Dick_Latessa_0002.jpg,1,0.59490573
7,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0039.jpg,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0110.jpg,1,0.57587868
7,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0051.jpg,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0083.jpg,1,0.71587086
7,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0060.jpg,data\calibration\lfw\lfw\Donald_Rumsfeld\Donald_Rumsfeld_0067.jpg,1,0.75305700
7,data\calibration\lfw\lfw\Eduard_Shevardnadze\Eduard_Shevardnadze_0001.jpg,data\calibration\lfw\lfw\Eduard_Shevardnadze\Eduard_Shevardnadze_0005.jpg,1,0.81849235
7,data\calibration\lfw\lfw\Edward_Lu\Edward_Lu_0004.jpg,data\calibration\lfw\lfw\Edward_Lu\Edward_Lu_0006.jpg,1,0.67574346
7,data\calibration\lfw\lfw\Edwina_Currie\Edwina_Currie_0001.jpg,data\calibration\lfw\lfw\Edwina_Currie\Edwina_Currie_0002.jpg,1,0.84551740
7,data\calibration\lfw\lfw\Edwina_Currie\Edwina_Currie_0002.jpg,data\calibration\lfw\lfw\Edwina_Currie\Edwina_Currie_0004.jpg,1,0.82652241
7,data\calibration\lfw\lfw\Elizabeth_Shue\Elizabeth_Shue_0001.jpg,data\calibration\lfw\lfw\Elizabeth_Shue\Elizabeth_Shue_0002.jpg,1,0.70075738
7,data\calibration\lfw\lfw\Ellen_Engleman\Ellen_Engleman_0001.jpg,data\calibration\lfw\lfw\Ellen_Engleman\Ellen_Engleman_0002.jpg,1,0.59996992
7,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0001.jpg,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0002.jpg,1,0.52711987
7,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0001.jpg,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0003.jpg,1,0.48534396
7,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0002.jpg,data\calibration\lfw\lfw\Emma_Thompson\Emma_Thompson_0003.jpg,1,0.77815491
7,data\calibration\lfw\lfw\Emmit_Smith\Emmit_Smith_0001.jpg,data\calibration\lfw\lfw\Emmit_Smith\Emmit_Smith_0002.jpg,1,0.83712989
7,data\calibration\lfw\lfw\Fayssal_Mekdad\Fayssal_Mekdad_0001.jpg,data\calibration\lfw\lfw\Fayssal_Mekdad\Fayssal_Mekdad_0003.jpg,1,0.75603873
7,data\calibration\lfw\lfw\Fayssal_Mekdad\Fayssal_Mekdad_0001.jpg,data\calibration\lfw\lfw\Fayssal_Mekdad\Fayssal_Mekdad_0004.jpg,1,0.75935262
7,data\calibration\lfw\lfw\Frances_Fisher\Frances_Fisher_0001.jpg,data\calibration\lfw\lfw\Frances_Fisher\Frances_Fisher_0002.jpg,1,-0.04525754
7,data\calibration\lfw\lfw\Frank_Griswold\Frank_Griswold_0001.jpg,data\calibration\lfw\lfw\Frank_Griswold\Frank_Griswold_0002.jpg,1,0.72638899
7,data\calibration\lfw\lfw\Gary_Forsee\Gary_Forsee_0001.jpg,data\calibration\lfw\lfw\Gary_Forsee\Gary_Forsee_0002.jpg,1,0.70433652
7,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0003.jpg,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0012.jpg,1,0.63243580
7,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0003.jpg,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0025.jpg,1,0.71095806
7,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0008.jpg,data\calibration\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0023.jpg,1,0.72108734
7,data\calibration\lfw\lfw\Gregory_Hines\Gregory_Hines_0001.jpg,data\calibration\lfw\lfw\Gregory_Hines\Gregory_Hines_0002.jpg,1,0.72629517
7,data\calibration\lfw\lfw\Gus_Van_Sant\Gus_Van_Sant_0001.jpg,data\calibration\lfw\lfw\Gus_Van_Sant\Gus_Van_Sant_0002.jpg,1,0.78331745
7,data\calibration\lfw\lfw\Gus_Van_Sant\Gus_Van_Sant_0001.jpg,data\calibration\lfw\lfw\Gus_Van_Sant\Gus_Van_Sant_0003.jpg,1,0.80285376
7,data\calibration\lfw\lfw\Gwendal_Peizerat\Gwendal_Peizerat_0001.jpg,data\calibration\lfw\lfw\Gwendal_Peizerat\Gwendal_Peizerat_0002.jpg,1,0.03373273
7,data\calibration\lfw\lfw\Gwendal_Peizerat\Gwendal_Peizerat_0001.jpg,data\calibration\lfw\lfw\Gwendal_Peizerat\Gwendal_Peizerat_0003.jpg,1,0.00256562
7,data\calibration\lfw\lfw\Hal_Gehman\Hal_Gehman_0002.jpg,data\calibration\lfw\lfw\Hal_Gehman\Hal_Gehman_0004.jpg,1,0.78728104
7,data\calibration\lfw\lfw\Hannah_Stockbauer\Hannah_Stockbauer_0001.jpg,data\calibration\lfw\lfw\Hannah_Stockbauer\Hannah_Stockbauer_0002.jpg,1,0.83951986
7,data\calibration\lfw\lfw\Harrison_Ford\Harrison_Ford_0001.jpg,data\calibration\lfw\lfw\Harrison_Ford\Harrison_Ford_0012.jpg,1,0.70602441
7,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0001.jpg,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0007.jpg,1,0.78970069
7,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0003.jpg,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0008.jpg,1,0.73049134
7,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0003.jpg,data\calibration\lfw\lfw\Heizo_Takenaka\Heizo_Takenaka_0009.jpg,1,0.64970684
7,data\calibration\lfw\lfw\Hichiro_Naemura\Hichiro_Naemura_0001.jpg,data\calibration\lfw\lfw\Hichiro_Naemura\Hichiro_Naemura_0002.jpg,1,0.70200747
7,data\calibration\lfw\lfw\Hipolito_Mejia\Hipolito_Mejia_0001.jpg,data\calibration\lfw\lfw\Hipolito_Mejia\Hipolito_Mejia_0003.jpg,1,0.67055643
7,data\calibration\lfw\lfw\Hipolito_Mejia\Hipolito_Mejia_0001.jpg,data\calibration\lfw\lfw\Hipolito_Mejia\Hipolito_Mejia_0004.jpg,1,0.70497912
7,data\calibration\lfw\lfw\Holly_Hunter\Holly_Hunter_0002.jpg,data\calibration\lfw\lfw\Holly_Hunter\Holly_Hunter_0006.jpg,1,0.64408439
7,data\calibration\lfw\lfw\Holly_Hunter\Holly_Hunter_0003.jpg,data\calibration\lfw\lfw\Holly_Hunter\Holly_Hunter_0007.jpg,1,0.71264648
7,data\calibration\lfw\lfw\Igor_Ivanov\Igor_Ivanov_0005.jpg,data\calibration\lfw\lfw\Igor_Ivanov\Igor_Ivanov_0016.jpg,1,0.60573149
7,data\calibration\lfw\lfw\Intisar_Ajouri\Intisar_Ajouri_0002.jpg,data\calibration\lfw\lfw\Intisar_Ajouri\Intisar_Ajouri_0003.jpg,1,0.80586123
7,data\calibration\lfw\lfw\Jack_Nicholson\Jack_Nicholson_0001.jpg,data\calibration\lfw\lfw\Jack_Nicholson\Jack_Nicholson_0003.jpg,1,0.50472730
7,data\calibration\lfw\lfw\James_Blake\James_Blake_0001.jpg,data\calibration\lfw\lfw\James_Blake\James_Blake_0010.jpg,1,0.61441380
7,data\calibration\lfw\lfw\James_Blake\James_Blake_0004.jpg,data\calibration\lfw\lfw\James_Blake\James_Blake_0006.jpg,1,0.73850644
7,data\calibration\lfw\lfw\James_Blake\James_Blake_0005.jpg,data\calibration\lfw\lfw\James_Blake\James_Blake_0009.jpg,1,0.69782084
7,data\calibration\lfw\lfw\James_Kelly\James_Kelly_0004.jpg,data\calibration\lfw\lfw\James_Kelly\James_Kelly_0005.jpg,1,0.66912007
7,data\calibration\lfw\lfw\James_Kopp\James_Kopp_0002.jpg,data\calibration\lfw\lfw\James_Kopp\James_Kopp_0004.jpg,1,0.71698219
7,data\calibration\lfw\lfw\James_Smith\James_Smith_0001.jpg,data\calibration\lfw\lfw\James_Smith\James_Smith_0002.jpg,1,0.77249700
7,data\calibration\lfw\lfw\Jean_Chretien\Jean_Chretien_0002.jpg,data\calibration\lfw\lfw\Jean_Chretien\Jean_Chretien_0039.jpg,1,0.66062284
7,data\calibration\lfw\lfw\Jean_Chretien\Jean_Chretien_0006.jpg,data\calibration\lfw\lfw\Jean_Chretien\Jean_Chretien_0040.jpg,1,0.68372858
